1hop_param,2hop_partner,outcome,takeoff
MC_YAWRATE_K=0.0,COM_ARM_IMU_GYR=0.3,success,takeoff_succeeded
MC_YAWRATE_K=0.5,COM_ARM_IMU_GYR=0.02,success,takeoff_succeeded
MC_YAWRATE_K=0.5,COM_ARM_IMU_GYR=0.135,success,takeoff_succeeded
MC_YAWRATE_K=0.5,COM_ARM_IMU_GYR=0.275,success,takeoff_succeeded
MC_YAWRATE_K=0.5,COM_ARM_IMU_GYR=0.3,success,takeoff_succeeded
MC_YAWRATE_K=3.0,COM_ARM_IMU_GYR=0.02,success,takeoff_succeeded
MC_YAWRATE_K=3.0,COM_ARM_IMU_GYR=0.135,success,takeoff_succeeded
MC_YAWRATE_K=3.0,COM_ARM_IMU_GYR=0.275,success,takeoff_succeeded
MC_YAWRATE_K=3.0,COM_ARM_IMU_GYR=0.3,success,takeoff_succeeded
MC_YAWRATE_K=5.0,COM_ARM_IMU_GYR=0.02,success,takeoff_succeeded
MC_YAWRATE_K=5.0,COM_ARM_IMU_GYR=0.135,success,takeoff_succeeded
MC_YAWRATE_K=5.0,COM_ARM_IMU_GYR=0.275,success,takeoff_succeeded
MC_YAWRATE_K=5.0,COM_ARM_IMU_GYR=0.3,success,takeoff_succeeded
MC_YAWRATE_K=0.0,MC_PITCHRATE_FF=0.0015,success,takeoff_succeeded
MC_YAWRATE_K=0.0,MC_PITCHRATE_FF=0.003,success,takeoff_succeeded
MC_YAWRATE_K=0.0,MC_PITCHRATE_FF=0.01,success,takeoff_succeeded
MC_YAWRATE_K=0.5,MC_PITCHRATE_FF=0.0015,success,takeoff_succeeded
MC_YAWRATE_K=0.5,MC_PITCHRATE_FF=0.003,success,takeoff_succeeded
MC_YAWRATE_K=0.5,MC_PITCHRATE_FF=0.01,success,takeoff_succeeded
MC_YAWRATE_K=3.0,MC_PITCHRATE_FF=0.0015,success,takeoff_succeeded
MC_YAWRATE_K=3.0,MC_PITCHRATE_FF=0.003,success,takeoff_succeeded
MC_YAWRATE_K=3.0,MC_PITCHRATE_FF=0.01,success,takeoff_succeeded
MC_YAWRATE_K=5.0,MC_PITCHRATE_FF=0.0015,success,takeoff_succeeded
MC_YAWRATE_K=5.0,MC_PITCHRATE_FF=0.01,success,takeoff_succeeded
MC_YAWRATE_I=0.0,MPC_TILTMAX_LND=10.0,success,takeoff_succeeded
MC_YAWRATE_I=0.0,MPC_TILTMAX_LND=11.0,success,takeoff_succeeded
MC_YAWRATE_I=0.0,MPC_TILTMAX_LND=50.5,success,takeoff_succeeded
MC_YAWRATE_I=0.0,MPC_TILTMAX_LND=89.0,success,takeoff_succeeded
MC_YAWRATE_I=0.2,MPC_TILTMAX_LND=10.0,success,takeoff_succeeded
MC_YAWRATE_I=0.2,MPC_TILTMAX_LND=11.0,success,takeoff_succeeded
MC_YAWRATE_I=0.2,MPC_TILTMAX_LND=50.5,success,takeoff_succeeded
MC_YAWRATE_I=0.2,MPC_TILTMAX_LND=89.0,success,takeoff_succeeded
MC_YAWRATE_I=0.4,MPC_TILTMAX_LND=10.0,success,takeoff_succeeded
MC_YAWRATE_I=0.4,MPC_TILTMAX_LND=11.0,success,takeoff_succeeded
MC_YAWRATE_I=0.4,MPC_TILTMAX_LND=50.5,success,takeoff_succeeded
MC_YAWRATE_I=0.4,MPC_TILTMAX_LND=89.0,success,takeoff_succeeded
MC_YAWRATE_I=0.6,MPC_TILTMAX_LND=10.0,success,takeoff_succeeded
MC_YAWRATE_I=0.6,MPC_TILTMAX_LND=11.0,success,takeoff_succeeded
MC_YAWRATE_I=0.6,MPC_TILTMAX_LND=50.5,success,takeoff_succeeded
MC_YAWRATE_I=0.6,MPC_TILTMAX_LND=89.0,success,takeoff_succeeded
MC_YAWRATE_D=0.1,MC_YAWRATE_K=0.0,success,takeoff_succeeded
MC_YAWRATE_D=0.1,MC_YAWRATE_K=0.5,success,takeoff_succeeded
MC_YAWRATE_D=0.1,MC_YAWRATE_K=3.0,success,takeoff_succeeded
MC_YAWRATE_D=0.1,MC_YAWRATE_K=5.0,success,takeoff_succeeded
MC_YAWRATE_D=0.2,MC_YAWRATE_K=0.0,success,takeoff_succeeded
MC_YAWRATE_D=0.2,MC_YAWRATE_K=0.5,success,takeoff_succeeded
MC_YAWRATE_D=0.2,MC_YAWRATE_K=3.0,success,takeoff_succeeded
MC_YAWRATE_D=0.2,MC_YAWRATE_K=5.0,success,takeoff_succeeded
MC_YAWRATE_D=0.4,MC_YAWRATE_K=0.0,success,takeoff_succeeded
MC_YAWRATE_D=0.4,MC_YAWRATE_K=0.5,success,takeoff_succeeded
MC_YAWRATE_D=0.4,MC_YAWRATE_K=3.0,success,takeoff_succeeded
MC_YAWRATE_D=0.4,MC_YAWRATE_K=5.0,success,takeoff_succeeded
MC_YAWRATE_D=0.6,MC_YAWRATE_K=0.0,success,takeoff_succeeded
MC_YAWRATE_D=0.6,MC_YAWRATE_K=0.5,success,takeoff_succeeded
MC_YAWRATE_D=0.6,MC_YAWRATE_K=3.0,success,takeoff_succeeded
MC_YAWRATE_D=0.6,MC_YAWRATE_K=5.0,success,takeoff_succeeded
MC_YAWRATE_D=0.1,COM_ARM_IMU_ACC=0.1,success,takeoff_succeeded
MC_YAWRATE_D=0.1,COM_ARM_IMU_ACC=0.4,success,takeoff_succeeded
MC_YAWRATE_D=0.1,COM_ARM_IMU_ACC=0.85,success,takeoff_succeeded
MC_YAWRATE_D=0.1,COM_ARM_IMU_ACC=1.0,success,takeoff_succeeded
MC_YAWRATE_D=0.2,COM_ARM_IMU_ACC=0.1,success,takeoff_succeeded
MC_YAWRATE_D=0.2,COM_ARM_IMU_ACC=0.4,success,takeoff_succeeded
MC_YAWRATE_D=0.2,COM_ARM_IMU_ACC=1.0,success,takeoff_succeeded
MC_YAWRATE_D=0.4,COM_ARM_IMU_ACC=0.1,success,takeoff_succeeded
MC_YAWRATE_D=0.4,COM_ARM_IMU_ACC=0.4,success,takeoff_succeeded
MC_YAWRATE_D=0.4,COM_ARM_IMU_ACC=0.85,success,takeoff_succeeded
MC_YAWRATE_D=0.4,COM_ARM_IMU_ACC=1.0,success,takeoff_succeeded
MC_YAWRATE_D=0.6,COM_ARM_IMU_ACC=0.1,success,takeoff_succeeded
MC_YAWRATE_D=0.6,COM_ARM_IMU_ACC=0.4,success,takeoff_succeeded
MC_YAWRATE_D=0.6,COM_ARM_IMU_ACC=0.85,success,takeoff_succeeded
MC_YAWRATE_D=0.6,COM_ARM_IMU_ACC=1.0,success,takeoff_succeeded
MC_YAWRATE_D=0.1,COM_ARM_IMU_GYR=0.02,success,takeoff_succeeded
MC_YAWRATE_D=0.1,COM_ARM_IMU_GYR=0.135,success,takeoff_succeeded
MC_YAWRATE_D=0.1,COM_ARM_IMU_GYR=0.275,success,takeoff_succeeded
MC_YAWRATE_D=0.1,COM_ARM_IMU_GYR=0.3,success,takeoff_succeeded
COM_ARM_IMU_ACC=0.4,MPC_TILTMAX_LND=10.0,success,takeoff_succeeded
COM_ARM_IMU_ACC=0.4,MPC_TILTMAX_LND=11.0,success,takeoff_succeeded
COM_ARM_IMU_ACC=0.4,MPC_TILTMAX_LND=50.5,success,takeoff_succeeded
COM_ARM_IMU_ACC=0.4,MPC_TILTMAX_LND=89.0,success,takeoff_succeeded
COM_ARM_IMU_ACC=0.85,MPC_TILTMAX_LND=10.0,success,takeoff_succeeded
COM_ARM_IMU_ACC=0.85,MPC_TILTMAX_LND=11.0,success,takeoff_succeeded
COM_ARM_IMU_ACC=0.85,MPC_TILTMAX_LND=50.5,success,takeoff_succeeded
COM_ARM_IMU_ACC=0.85,MPC_TILTMAX_LND=89.0,success,takeoff_succeeded
COM_ARM_IMU_ACC=1.0,MPC_TILTMAX_LND=10.0,success,takeoff_succeeded
COM_ARM_IMU_ACC=1.0,MPC_TILTMAX_LND=11.0,success,takeoff_succeeded
COM_ARM_IMU_ACC=1.0,MPC_TILTMAX_LND=50.5,success,takeoff_succeeded
COM_ARM_IMU_ACC=1.0,MPC_TILTMAX_LND=89.0,success,takeoff_succeeded
COM_ARM_IMU_GYR=0.02,MC_PITCHRATE_FF=0.0015,success,takeoff_succeeded
COM_ARM_IMU_GYR=0.02,MC_PITCHRATE_FF=0.003,success,takeoff_succeeded
COM_ARM_IMU_GYR=0.02,MC_PITCHRATE_FF=0.01,success,takeoff_succeeded
COM_ARM_IMU_GYR=0.135,MC_PITCHRATE_FF=0.0015,success,takeoff_succeeded
COM_ARM_IMU_GYR=0.135,MC_PITCHRATE_FF=0.003,success,takeoff_succeeded
COM_ARM_IMU_GYR=0.135,MC_PITCHRATE_FF=0.01,success,takeoff_succeeded
COM_ARM_IMU_GYR=0.275,MC_PITCHRATE_FF=0.01,success,takeoff_succeeded
COM_ARM_IMU_GYR=0.3,MC_PITCHRATE_FF=0.0015,success,takeoff_succeeded
COM_ARM_IMU_GYR=0.3,MC_PITCHRATE_FF=0.003,success,takeoff_succeeded
COM_ARM_IMU_GYR=0.3,MC_PITCHRATE_FF=0.01,success,takeoff_succeeded
COM_ARM_IMU_GYR=0.02,MC_ROLLRATE_FF=0.0015,success,takeoff_succeeded
COM_ARM_IMU_GYR=0.02,MC_ROLLRATE_FF=0.003,success,takeoff_succeeded
COM_ARM_IMU_GYR=0.02,MC_ROLLRATE_FF=0.0065,success,takeoff_succeeded
COM_ARM_IMU_GYR=0.02,MC_ROLLRATE_FF=0.01,success,takeoff_succeeded
COM_ARM_IMU_GYR=0.135,MC_ROLLRATE_FF=0.0015,success,takeoff_succeeded
COM_ARM_IMU_GYR=0.135,MC_ROLLRATE_FF=0.003,success,takeoff_succeeded
COM_ARM_IMU_GYR=0.135,MC_ROLLRATE_FF=0.0065,success,takeoff_succeeded
COM_ARM_IMU_GYR=0.135,MPC_Z_P=0.5,success,takeoff_succeeded
COM_ARM_IMU_GYR=0.135,MPC_Z_P=1.25,success,takeoff_succeeded
COM_ARM_IMU_GYR=0.135,MPC_Z_P=1.5,success,takeoff_succeeded
COM_ARM_IMU_GYR=0.275,MPC_Z_P=0.5,success,takeoff_succeeded
COM_ARM_IMU_GYR=0.275,MPC_Z_P=1.25,success,takeoff_succeeded
COM_ARM_IMU_GYR=0.275,MPC_Z_P=1.5,success,takeoff_succeeded
COM_ARM_IMU_GYR=0.3,MPC_Z_P=0.5,success,takeoff_succeeded
COM_ARM_IMU_GYR=0.3,MPC_Z_P=1.25,success,takeoff_succeeded
COM_ARM_IMU_GYR=0.3,MPC_Z_P=1.5,success,takeoff_succeeded
COM_ARM_IMU_GYR=0.02,COM_POS_FS_EPH=3.0,success,takeoff_succeeded
COM_ARM_IMU_GYR=0.02,COM_POS_FS_EPH=7.0,success,takeoff_succeeded
COM_ARM_IMU_GYR=0.02,COM_POS_FS_EPH=10.0,success,takeoff_succeeded
MC_PITCHRATE_FF=0.01,MPC_LAND_SPEED=0.6,success,takeoff_succeeded
MC_PITCHRATE_FF=0.01,MPC_LAND_SPEED=0.65,success,takeoff_succeeded
MC_PITCHRATE_FF=0.0015,MPC_ACC_UP_MAX=2.0,success,takeoff_succeeded
MC_PITCHRATE_FF=0.0015,MPC_ACC_UP_MAX=3.0,success,takeoff_succeeded
MC_PITCHRATE_FF=0.0015,MPC_ACC_UP_MAX=9.5,success,takeoff_succeeded
MC_PITCHRATE_FF=0.0015,MPC_ACC_UP_MAX=15.0,success,takeoff_succeeded
MC_PITCHRATE_FF=0.003,MPC_ACC_UP_MAX=2.0,success,takeoff_succeeded
MC_PITCHRATE_FF=0.003,MPC_ACC_UP_MAX=3.0,success,takeoff_succeeded
MC_PITCHRATE_FF=0.003,MPC_ACC_UP_MAX=9.5,success,takeoff_succeeded
MC_PITCHRATE_FF=0.003,MPC_ACC_UP_MAX=15.0,success,takeoff_succeeded
MC_PITCHRATE_FF=0.01,MPC_ACC_UP_MAX=2.0,success,takeoff_succeeded
MC_PITCHRATE_FF=0.01,MPC_ACC_UP_MAX=3.0,success,takeoff_succeeded
MC_PITCHRATE_FF=0.01,MPC_ACC_UP_MAX=9.5,success,takeoff_succeeded
MC_PITCHRATE_FF=0.01,MPC_ACC_UP_MAX=15.0,success,takeoff_succeeded
MC_PITCHRATE_FF=0.0015,MPC_JERK_AUTO=2.5,success,takeoff_succeeded
MC_PITCHRATE_FF=0.0015,MPC_JERK_AUTO=42.0,success,takeoff_succeeded
MC_PITCHRATE_FF=0.0015,MPC_JERK_AUTO=80.0,success,takeoff_succeeded
MC_ROLLRATE_FF=0.003,MC_YAWRATE_FF=0.1,success,takeoff_succeeded
MC_ROLLRATE_FF=0.003,MC_YAWRATE_FF=0.2,success,takeoff_succeeded
MC_ROLLRATE_FF=0.003,MC_YAWRATE_FF=0.4,success,takeoff_succeeded
MC_ROLLRATE_FF=0.003,MC_YAWRATE_FF=0.6,success,takeoff_succeeded
MC_ROLLRATE_FF=0.0065,MC_YAWRATE_FF=0.1,success,takeoff_succeeded
MC_ROLLRATE_FF=0.0065,MC_YAWRATE_FF=0.2,success,takeoff_succeeded
MC_ROLLRATE_FF=0.0065,MC_YAWRATE_FF=0.4,success,takeoff_succeeded
MC_ROLLRATE_FF=0.0065,MC_YAWRATE_FF=0.6,success,takeoff_succeeded
MC_ROLLRATE_FF=0.01,MC_YAWRATE_FF=0.1,success,takeoff_succeeded
MC_ROLLRATE_FF=0.01,MC_YAWRATE_FF=0.2,success,takeoff_succeeded
MC_ROLLRATE_FF=0.01,MC_YAWRATE_FF=0.4,success,takeoff_succeeded
MC_ROLLRATE_FF=0.01,MC_YAWRATE_FF=0.6,success,takeoff_succeeded
MC_ROLLRATE_FF=0.0015,MC_YAW_P=0.0,success,takeoff_succeeded
MC_ROLLRATE_FF=0.0015,MC_YAW_P=1.4,success,takeoff_succeeded
MC_ROLLRATE_FF=0.0015,MC_YAW_P=3.9,success,takeoff_succeeded
MC_ROLLRATE_FF=0.0015,MC_YAW_P=5.0,success,takeoff_succeeded
MC_ROLLRATE_FF=0.003,MC_YAW_P=0.0,success,takeoff_succeeded
MC_ROLLRATE_FF=0.003,MC_YAW_P=1.4,success,takeoff_succeeded
MC_ROLLRATE_FF=0.003,MC_YAW_P=3.9,success,takeoff_succeeded
MC_ROLLRATE_FF=0.003,MC_YAW_P=5.0,success,takeoff_succeeded
MC_ROLLRATE_FF=0.0065,MC_YAW_P=0.0,success,takeoff_succeeded
MC_ROLLRATE_FF=0.0065,MC_YAW_P=1.4,success,takeoff_succeeded
MC_ROLLRATE_FF=0.0065,MC_YAW_P=3.9,success,takeoff_succeeded
MC_ROLLRATE_FF=0.0065,MC_YAW_P=5.0,success,takeoff_succeeded
MC_ROLLRATE_FF=0.01,MC_YAW_P=0.0,success,takeoff_succeeded
MC_ROLLRATE_FF=0.01,MC_YAW_P=1.4,success,takeoff_succeeded
MC_ROLLRATE_FF=0.01,MC_YAW_P=3.9,success,takeoff_succeeded
MC_ROLLRATE_FF=0.01,MC_YAW_P=5.0,success,takeoff_succeeded
MC_ROLLRATE_FF=0.0015,MIS_YAW_ERR=0.0,success,takeoff_succeeded
MC_ROLLRATE_FF=0.0015,MIS_YAW_ERR=6.0,success,takeoff_succeeded
MC_ROLLRATE_FF=0.0015,MIS_YAW_ERR=39.0,success,takeoff_succeeded
MC_ROLLRATE_FF=0.0015,MIS_YAW_ERR=90.0,success,takeoff_succeeded
MC_ROLLRATE_FF=0.003,MIS_YAW_ERR=0.0,success,takeoff_succeeded
MC_ROLLRATE_FF=0.003,MIS_YAW_ERR=6.0,success,takeoff_succeeded
MC_ROLLRATE_FF=0.003,MIS_YAW_ERR=39.0,success,takeoff_succeeded
MC_ROLLRATE_FF=0.003,MIS_YAW_ERR=90.0,success,takeoff_succeeded
MC_ROLLRATE_FF=0.0065,MIS_YAW_ERR=0.0,success,takeoff_succeeded
MC_ROLLRATE_FF=0.01,MIS_YAW_ERR=6.0,success,takeoff_succeeded
MC_ROLLRATE_FF=0.01,MIS_YAW_ERR=39.0,success,takeoff_succeeded
MC_ROLLRATE_FF=0.01,MIS_YAW_ERR=90.0,success,takeoff_succeeded
MC_ROLLRATE_FF=0.0015,MPC_TILTMAX_AIR=20.0,success,takeoff_succeeded
MC_ROLLRATE_FF=0.0015,MPC_TILTMAX_AIR=32.5,success,takeoff_succeeded
MC_ROLLRATE_FF=0.0015,MPC_TILTMAX_AIR=67.0,success,takeoff_succeeded
MC_ROLLRATE_FF=0.0015,MPC_TILTMAX_AIR=89.0,success,takeoff_succeeded
MC_ROLLRATE_FF=0.003,MPC_TILTMAX_AIR=20.0,success,takeoff_succeeded
MC_ROLLRATE_FF=0.003,MPC_TILTMAX_AIR=32.5,success,takeoff_succeeded
MC_ROLLRATE_FF=0.003,MPC_TILTMAX_AIR=67.0,success,takeoff_succeeded
MC_ROLLRATE_FF=0.003,MPC_TILTMAX_AIR=89.0,success,takeoff_succeeded
MC_ROLLRATE_FF=0.0065,MPC_TILTMAX_AIR=20.0,success,takeoff_succeeded
MC_ROLLRATE_FF=0.0065,MPC_TILTMAX_AIR=32.5,success,takeoff_succeeded
MC_ROLLRATE_FF=0.0065,MPC_TILTMAX_AIR=67.0,success,takeoff_succeeded
MC_ROLLRATE_FF=0.0065,MPC_TILTMAX_AIR=89.0,success,takeoff_succeeded
MC_ROLLRATE_FF=0.01,MPC_TILTMAX_AIR=20.0,success,takeoff_succeeded
MC_ROLLRATE_FF=0.01,MPC_TILTMAX_AIR=32.5,success,takeoff_succeeded
MC_ROLLRATE_FF=0.01,MPC_TILTMAX_AIR=67.0,success,takeoff_succeeded
MC_ROLLRATE_FF=0.01,MPC_TILTMAX_AIR=89.0,success,takeoff_succeeded
MC_ROLLRATE_FF=0.0015,MPC_XY_P=0.475,success,takeoff_succeeded
MC_ROLLRATE_FF=0.0015,MPC_XY_P=1.475,success,takeoff_succeeded
MC_ROLLRATE_FF=0.0015,MPC_XY_P=2.0,success,takeoff_succeeded
MC_ROLLRATE_FF=0.003,MPC_XY_P=2.0,success,takeoff_succeeded
MC_ROLLRATE_FF=0.0065,MPC_XY_P=0.475,success,takeoff_succeeded
MC_ROLLRATE_FF=0.0065,MPC_XY_P=1.475,success,takeoff_succeeded
MC_ROLLRATE_FF=0.0065,MPC_XY_P=2.0,success,takeoff_succeeded
MC_ROLLRATE_FF=0.01,MPC_XY_P=0.475,success,takeoff_succeeded
MC_ROLLRATE_FF=0.01,MPC_XY_P=1.475,success,takeoff_succeeded
MC_ROLLRATE_FF=0.01,MPC_XY_P=2.0,success,takeoff_succeeded
COM_ARM_IMU_GYR=0.135,COM_POS_FS_EPH=3.0,success,takeoff_succeeded
COM_ARM_IMU_GYR=0.135,COM_POS_FS_EPH=7.0,success,takeoff_succeeded
COM_ARM_IMU_GYR=0.135,COM_POS_FS_EPH=10.0,success,takeoff_succeeded
COM_ARM_IMU_GYR=0.275,COM_POS_FS_EPH=3.0,success,takeoff_succeeded
COM_ARM_IMU_GYR=0.275,COM_POS_FS_EPH=7.0,success,takeoff_succeeded
COM_ARM_IMU_GYR=0.275,COM_POS_FS_EPH=10.0,success,takeoff_succeeded
COM_ARM_IMU_GYR=0.3,COM_POS_FS_EPH=3.0,success,takeoff_succeeded
COM_ARM_IMU_GYR=0.3,COM_POS_FS_EPH=7.0,success,takeoff_succeeded
COM_ARM_IMU_GYR=0.3,COM_POS_FS_EPH=10.0,success,takeoff_succeeded
COM_ARM_IMU_GYR=0.02,EKF2_ABL_LIM=0.2,success,takeoff_succeeded
COM_ARM_IMU_GYR=0.02,EKF2_ABL_LIM=0.6,success,takeoff_succeeded
COM_ARM_IMU_GYR=0.02,EKF2_ABL_LIM=0.8,success,takeoff_succeeded
COM_ARM_IMU_GYR=0.135,EKF2_ABL_LIM=0.2,success,takeoff_succeeded
COM_ARM_IMU_GYR=0.135,EKF2_ABL_LIM=0.6,success,takeoff_succeeded
COM_ARM_IMU_GYR=0.135,EKF2_ABL_LIM=0.8,success,takeoff_succeeded
COM_ARM_IMU_GYR=0.275,EKF2_ABL_LIM=0.6,success,takeoff_succeeded
MC_YAWRATE_I=0.6,MPC_LAND_SPEED=0.6,success,takeoff_succeeded
MC_YAWRATE_I=0.6,MPC_LAND_SPEED=0.65,success,takeoff_succeeded
MC_YAWRATE_I=0.0,MPC_ACC_UP_MAX=9.5,success,takeoff_succeeded
MC_YAWRATE_I=0.0,MPC_ACC_UP_MAX=15.0,success,takeoff_succeeded
MC_YAWRATE_I=0.2,MPC_ACC_UP_MAX=2.0,success,takeoff_succeeded
MC_YAWRATE_I=0.2,MPC_ACC_UP_MAX=3.0,success,takeoff_succeeded
MC_YAWRATE_I=0.2,MPC_ACC_UP_MAX=9.5,success,takeoff_succeeded
MC_YAWRATE_I=0.2,MPC_ACC_UP_MAX=15.0,success,takeoff_succeeded
MC_YAWRATE_I=0.4,MPC_ACC_UP_MAX=2.0,success,takeoff_succeeded
MC_YAWRATE_I=0.4,MPC_ACC_UP_MAX=3.0,success,takeoff_succeeded
MC_YAWRATE_I=0.4,MPC_ACC_UP_MAX=9.5,success,takeoff_succeeded
MC_YAWRATE_I=0.4,MPC_ACC_UP_MAX=15.0,success,takeoff_succeeded
MC_YAWRATE_I=0.6,MPC_ACC_UP_MAX=2.0,success,takeoff_succeeded
MC_YAWRATE_I=0.6,MPC_ACC_UP_MAX=3.0,success,takeoff_succeeded
MC_YAWRATE_I=0.6,MPC_ACC_UP_MAX=9.5,success,takeoff_succeeded
MC_YAWRATE_I=0.6,MPC_ACC_UP_MAX=15.0,success,takeoff_succeeded
MC_YAWRATE_I=0.0,MPC_JERK_AUTO=2.5,success,takeoff_succeeded
MC_YAWRATE_I=0.0,MPC_JERK_AUTO=42.0,success,takeoff_succeeded
MC_YAWRATE_I=0.0,MPC_JERK_AUTO=80.0,success,takeoff_succeeded
MC_YAWRATE_I=0.2,MPC_JERK_AUTO=2.5,success,takeoff_succeeded
MC_YAWRATE_I=0.2,MPC_JERK_AUTO=42.0,success,takeoff_succeeded
MC_YAWRATE_I=0.2,MPC_JERK_AUTO=80.0,success,takeoff_succeeded
MC_YAWRATE_I=0.4,MPC_JERK_AUTO=2.5,success,takeoff_succeeded
MC_YAWRATE_I=0.4,MPC_JERK_AUTO=42.0,success,takeoff_succeeded
MC_YAWRATE_I=0.4,MPC_JERK_AUTO=80.0,success,takeoff_succeeded
MC_YAWRATE_I=0.6,MPC_JERK_AUTO=2.5,success,takeoff_succeeded
MC_YAWRATE_I=0.6,MPC_JERK_AUTO=42.0,success,takeoff_succeeded
MC_YAWRATE_I=0.6,MPC_JERK_AUTO=80.0,success,takeoff_succeeded
MC_YAWRATE_I=0.0,MPC_JERK_MAX=0.5,success,takeoff_succeeded
MC_YAWRATE_I=0.0,MPC_JERK_MAX=4.25,success,takeoff_succeeded
MC_YAWRATE_I=0.0,MPC_JERK_MAX=254.0,success,takeoff_succeeded
MC_YAWRATE_I=0.0,MPC_JERK_MAX=500.0,success,takeoff_succeeded
MC_YAWRATE_I=0.2,MPC_JERK_MAX=0.5,success,takeoff_succeeded
MC_YAWRATE_I=0.2,MPC_JERK_MAX=4.25,success,takeoff_succeeded
MC_YAWRATE_I=0.2,MPC_JERK_MAX=254.0,success,takeoff_succeeded
MC_YAWRATE_I=0.2,MPC_JERK_MAX=500.0,success,takeoff_succeeded
MC_YAWRATE_I=0.4,MPC_JERK_MAX=0.5,success,takeoff_succeeded
MC_YAWRATE_I=0.4,MPC_JERK_MAX=4.25,success,takeoff_succeeded
MC_YAWRATE_I=0.4,MPC_JERK_MAX=254.0,success,takeoff_succeeded
MC_YAWRATE_I=0.4,MPC_JERK_MAX=500.0,success,takeoff_succeeded
MC_YAWRATE_I=0.6,MPC_JERK_MAX=0.5,success,takeoff_succeeded
MC_YAWRATE_I=0.6,MPC_JERK_MAX=4.25,success,takeoff_succeeded
MC_YAWRATE_I=0.6,MPC_JERK_MAX=254.0,success,takeoff_succeeded
MC_YAWRATE_I=0.6,MPC_JERK_MAX=500.0,success,takeoff_succeeded
COM_ARM_IMU_ACC=0.4,MPC_Z_VEL_MAX_UP=5.5,success,takeoff_succeeded
COM_ARM_IMU_ACC=0.4,MPC_Z_VEL_MAX_UP=8.0,success,takeoff_succeeded
COM_ARM_IMU_ACC=0.85,MPC_Z_VEL_MAX_UP=1.75,success,takeoff_succeeded
COM_ARM_IMU_ACC=0.85,MPC_Z_VEL_MAX_UP=5.5,success,takeoff_succeeded
COM_ARM_IMU_ACC=0.85,MPC_Z_VEL_MAX_UP=8.0,success,takeoff_succeeded
COM_ARM_IMU_ACC=1.0,MPC_Z_VEL_MAX_UP=8.0,success,takeoff_succeeded
COM_ARM_IMU_ACC=0.1,MPC_TKO_SPEED=3.25,success,takeoff_succeeded
COM_ARM_IMU_ACC=0.1,MPC_TKO_SPEED=5.0,success,takeoff_succeeded
COM_ARM_IMU_ACC=0.85,MPC_TKO_SPEED=3.25,success,takeoff_succeeded
COM_ARM_IMU_ACC=0.85,MPC_TKO_SPEED=5.0,success,takeoff_succeeded
COM_ARM_IMU_ACC=0.1,MPC_XY_VEL_P_ACC=3.4,success,takeoff_succeeded
COM_ARM_IMU_ACC=0.1,MPC_XY_VEL_P_ACC=5.0,success,takeoff_succeeded
COM_ARM_IMU_ACC=0.4,MPC_XY_VEL_P_ACC=1.2,success,takeoff_succeeded
COM_ARM_IMU_ACC=0.4,MPC_XY_VEL_P_ACC=1.5,success,takeoff_succeeded
COM_ARM_IMU_ACC=0.4,MPC_XY_VEL_P_ACC=3.4,success,takeoff_succeeded
COM_ARM_IMU_ACC=0.4,MPC_XY_VEL_P_ACC=5.0,success,takeoff_succeeded
COM_ARM_IMU_ACC=0.85,MPC_XY_VEL_P_ACC=1.2,success,takeoff_succeeded
COM_ARM_IMU_ACC=0.85,MPC_XY_VEL_P_ACC=1.5,success,takeoff_succeeded
COM_ARM_IMU_ACC=0.85,MPC_XY_VEL_P_ACC=3.4,success,takeoff_succeeded
COM_ARM_IMU_ACC=0.85,MPC_XY_VEL_P_ACC=5.0,success,takeoff_succeeded
COM_ARM_IMU_ACC=1.0,MPC_XY_VEL_P_ACC=1.2,success,takeoff_succeeded
COM_ARM_IMU_ACC=1.0,MPC_XY_VEL_P_ACC=1.5,success,takeoff_succeeded
COM_ARM_IMU_ACC=1.0,MPC_XY_VEL_P_ACC=3.4,success,takeoff_succeeded
COM_ARM_IMU_ACC=1.0,MPC_XY_VEL_P_ACC=5.0,success,takeoff_succeeded
COM_ARM_IMU_ACC=0.1,MPC_Z_VEL_P_ACC=3.0,success,takeoff_succeeded
COM_ARM_IMU_ACC=0.1,MPC_Z_VEL_P_ACC=9.5,success,takeoff_succeeded
COM_ARM_IMU_ACC=0.1,MPC_Z_VEL_P_ACC=15.0,success,takeoff_succeeded
MC_ROLLRATE_FF=0.0065,MPC_Z_VEL_D_ACC=2.0,success,takeoff_succeeded
MC_ROLLRATE_FF=0.01,MPC_Z_VEL_D_ACC=0.5,success,takeoff_succeeded
MC_ROLLRATE_FF=0.01,MPC_Z_VEL_D_ACC=1.0,success,takeoff_succeeded
MC_ROLLRATE_FF=0.01,MPC_Z_VEL_D_ACC=1.5,success,takeoff_succeeded
MC_ROLLRATE_FF=0.01,MPC_Z_VEL_D_ACC=2.0,success,takeoff_succeeded
MC_ROLLRATE_FF=0.0015,MC_YAW_WEIGHT=0.0,success,takeoff_succeeded
MC_ROLLRATE_FF=0.0015,MC_YAW_WEIGHT=0.2,success,takeoff_succeeded
MC_ROLLRATE_FF=0.0015,MC_YAW_WEIGHT=0.7,success,takeoff_succeeded
MC_ROLLRATE_MAX=1010.0,MPC_XY_P=0.475,success,takeoff_succeeded
MC_ROLLRATE_MAX=1010.0,MPC_XY_P=1.475,success,takeoff_succeeded
